x t u err
0.580000 0.075600 0.45906912 -0.00022567
0.600000 0.075600 0.45076220 -0.00022159
0.620000 0.075600 0.44067633 -0.00021663
0.640000 0.075600 0.42885131 -0.00021081
0.660000 0.075600 0.41533381 -0.00020417
0.680000 0.075600 0.40017718 -0.00019672
0.700000 0.075600 0.38344123 -0.00018849
0.720000 0.075600 0.36519202 -0.00017952
0.740000 0.075600 0.34550156 -0.00016984
0.760000 0.075600 0.32444756 -0.00015949
0.780000 0.075600 0.30211311 -0.00014851
0.800000 0.075600 0.27858636 -0.00013695
0.820000 0.075600 0.25396016 -0.00012484
0.840000 0.075600 0.22833170 -0.00011224
0.860000 0.075600 0.20180211 -0.00009920
0.880000 0.075600 0.17447610 -0.00008577
0.900000 0.075600 0.14646152 -0.00007200
0.920000 0.075600 0.11786892 -0.00005794
0.940000 0.075600 0.08881114 -0.00004366
0.960000 0.075600 0.05940287 -0.00002920
0.980000 0.075600 0.02976016 -0.00001463
1.000000 0.075600 0.00000000 -0.00000000
0.000000 0.075800 0.00000000 0.00000000
0.020000 0.075800 0.02970143 -0.00001464
0.040000 0.075800 0.05928565 -0.00002922
0.060000 0.075800 0.08863589 -0.00004369
0.080000 0.075800 0.11763633 -0.00005798
0.100000 0.075800 0.14617251 -0.00007205
0.120000 0.075800 0.17413181 -0.00008583
0.140000 0.075800 0.20140390 -0.00009927
0.160000 0.075800 0.22788114 -0.00011232
0.180000 0.075800 0.25345903 -0.00012493
0.200000 0.075800 0.27803664 -0.00013704
0.220000 0.075800 0.30151696 -0.00014861
0.240000 0.075800 0.32380733 -0.00015960
0.260000 0.075800 0.34481979 -0.00016996
0.280000 0.075800 0.36447139 -0.00017964
0.300000 0.075800 0.38268460 -0.00018862
0.320000 0.075800 0.39938752 -0.00019685
0.340000 0.075800 0.41451425 -0.00020431
0.360000 0.075800 0.42800507 -0.00021096
0.380000 0.075800 0.43980676 -0.00021677
0.400000 0.075800 0.44987273 -0.00022173
0.420000 0.075800 0.45816325 -0.00022582
0.440000 0.075800 0.46464562 -0.00022901
0.460000 0.075800 0.46929424 -0.00023131
0.480000 0.075800 0.47209077 -0.00023268
0.500000 0.075800 0.47302418 -0.00023314
0.520000 0.075800 0.47209077 -0.00023268
0.540000 0.075800 0.46929424 -0.00023131
0.560000 0.075800 0.46464562 -0.00022901
0.580000 0.075800 0.45816325 -0.00022582
0.600000 0.075800 0.44987273 -0.00022173
0.620000 0.075800 0.43980676 -0.00021677
0.640000 0.075800 0.42800507 -0.00021096
0.660000 0.075800 0.41451425 -0.00020431
0.680000 0.075800 0.39938752 -0.00019685
0.700000 0.075800 0.38268460 -0.00018862
0.720000 0.075800 0.36447139 -0.00017964
0.740000 0.075800 0.34481979 -0.00016996
0.760000 0.075800 0.32380733 -0.00015960
0.780000 0.075800 0.30151696 -0.00014861
0.800000 0.075800 0.27803664 -0.00013704
0.820000 0.075800 0.25345903 -0.00012493
0.840000 0.075800 0.22788114 -0.00011232
0.860000 0.075800 0.20140390 -0.00009927
0.880000 0.075800 0.17413181 -0.00008583
0.900000 0.075800 0.14617251 -0.00007205
0.920000 0.075800 0.11763633 -0.00005798
0.940000 0.075800 0.08863589 -0.00004369
0.960000 0.075800 0.05928565 -0.00002922
0.980000 0.075800 0.02970143 -0.00001464
1.000000 0.075800 0.00000000 -0.00000000
0.000000 0.076000 0.00000000 0.00000000
0.020000 0.076000 0.02964282 -0.00001465
0.040000 0.076000 0.05916866 -0.00002924
0.060000 0.076000 0.08846099 -0.00004372
0.080000 0.076000 0.11740420 -0.00005802
0.100000 0.076000 0.14588407 -0.00007209
0.120000 0.076000 0.17378821 -0.00008588
0.140000 0.076000 0.20100648 -0.00009933
0.160000 0.076000 0.22743146 -0.00011239
0.180000 0.076000 0.25295889 -0.00012501
0.200000 0.076000 0.27748799 -0.00013713
0.220000 0.076000 0.30092198 -0.00014871
0.240000 0.076000 0.32316837 -0.00015970
0.260000 0.076000 0.34413936 -0.00017007
0.280000 0.076000 0.36375219 -0.00017976
0.300000 0.076000 0.38192946 -0.00018874
0.320000 0.076000 0.39859942 -0.00019698
0.340000 0.076000 0.41369630 -0.00020444
0.360000 0.076000 0.42716050 -0.00021109
0.380000 0.076000 0.43893890 -0.00021692
0.400000 0.076000 0.44898501 -0.00022188
0.420000 0.076000 0.45725917 -0.00022597
0.440000 0.076000 0.46372875 -0.00022917
0.460000 0.076000 0.46836820 -0.00023146
0.480000 0.076000 0.47115921 -0.00023284
0.500000 0.076000 0.47209077 -0.00023330
0.520000 0.076000 0.47115921 -0.00023284
0.540000 0.076000 0.46836820 -0.00023146
0.560000 0.076000 0.46372875 -0.00022917
0.580000 0.076000 0.45725917 -0.00022597
0.600000 0.076000 0.44898501 -0.00022188
0.620000 0.076000 0.43893890 -0.00021692
0.640000 0.076000 0.42716050 -0.00021109
0.660000 0.076000 0.41369630 -0.00020444
0.680000 0.076000 0.39859942 -0.00019698
0.700000 0.076000 0.38192946 -0.00018874
0.720000 0.076000 0.36375219 -0.00017976
0.740000 0.076000 0.34413936 -0.00017007
0.760000 0.076000 0.32316837 -0.00015970
0.780000 0.076000 0.30092198 -0.00014871
0.800000 0.076000 0.27748799 -0.00013713
0.820000 0.076000 0.25295889 -0.00012501
0.840000 0.076000 0.22743146 -0.00011239
0.860000 0.076000 0.20100648 -0.00009933
0.880000 0.076000 0.17378821 -0.00008588
0.900000 0.076000 0.14588407 -0.00007209
0.920000 0.076000 0.11740420 -0.00005802
0.940000 0.076000 0.08846099 -0.00004372
0.960000 0.076000 0.05916866 -0.00002924
0.980000 0.076000 0.02964282 -0.00001465
1.000000 0.076000 0.00000000 -0.00000000
0.000000 0.076200 0.00000000 0.00000000
0.020000 0.076200 0.02958433 -0.00001466
0.040000 0.076200 0.05905191 -0.00002926
0.060000 0.076200 0.08828643 -0.00004374
0.080000 0.076200 0.11717253 -0.00005806
0.100000 0.076200 0.14559620 -0.00007214
0.120000 0.076200 0.17344527 -0.00008594
0.140000 0.076200 0.20060983 -0.00009940
0.160000 0.076200 0.22698268 -0.00011247
0.180000 0.076200 0.25245973 -0.00012509
0.200000 0.076200 0.27694044 -0.00013722
0.220000 0.076200 0.30032818 -0.00014881
0.240000 0.076200 0.32253067 -0.00015981
0.260000 0.076200 0.34346028 -0.00017018
0.280000 0.076200 0.36303441 -0.00017988
0.300000 0.076200 0.38117581 -0.00018887
0.320000 0.076200 0.39781288 -0.00019711
0.340000 0.076200 0.41287996 -0.00020457
0.360000 0.076200 0.42631760 -0.00021123
0.380000 0.076200 0.43807276 -0.00021706
0.400000 0.076200 0.44809904 -0.00022203
0.420000 0.076200 0.45635688 -0.00022612
0.440000 0.076200 0.46281369 -0.00022932
0.460000 0.076200 0.46744398 -0.00023161
0.480000 0.076200 0.47022949 -0.00023299
0.500000 0.076200 0.47115921 -0.00023345
0.520000 0.076200 0.47022949 -0.00023299
0.540000 0.076200 0.46744398 -0.00023161
0.560000 0.076200 0.46281369 -0.00022932
0.580000 0.076200 0.45635688 -0.00022612
0.600000 0.076200 0.44809904 -0.00022203
0.620000 0.076200 0.43807276 -0.00021706
0.640000 0.076200 0.42631760 -0.00021123
0.660000 0.076200 0.41287996 -0.00020457
0.680000 0.076200 0.39781288 -0.00019711
0.700000 0.076200 0.38117581 -0.00018887
0.720000 0.076200 0.36303441 -0.00017988
0.740000 0.076200 0.34346028 -0.00017018
0.760000 0.076200 0.32253067 -0.00015981
0.780000 0.076200 0.30032818 -0.00014881
0.800000 0.076200 0.27694044 -0.00013722
0.820000 0.076200 0.25245973 -0.00012509
0.840000 0.076200 0.22698268 -0.00011247
0.860000 0.076200 0.20060983 -0.00009940
0.880000 0.076200 0.17344527 -0.00008594
0.900000 0.076200 0.14559620 -0.00007214
0.920000 0.076200 0.11717253 -0.00005806
0.940000 0.076200 0.08828643 -0.00004374
0.960000 0.076200 0.05905191 -0.00002926
0.980000 0.076200 0.02958433 -0.00001466
1.000000 0.076200 0.00000000 -0.00000000
0.000000 0.076400 0.00000000 0.00000000
0.020000 0.076400 0.02952595 -0.00001467
0.040000 0.076400 0.05893538 -0.00002928
0.060000 0.076400 0.08811222 -0.00004377
0.080000 0.076400 0.11694132 -0.00005809
0.100000 0.076400 0.14530890 -0.00007219
0.120000 0.076400 0.17310302 -0.00008599
0.140000 0.076400 0.20021398 -0.00009946
0.160000 0.076400 0.22653478 -0.00011254
0.180000 0.076400 0.25196156 -0.00012517
0.200000 0.076400 0.27639396 -0.00013731
0.220000 0.076400 0.29973555 -0.00014890
0.240000 0.076400 0.32189423 -0.00015991
0.260000 0.076400 0.34278254 -0.00017029
0.280000 0.076400 0.36231805 -0.00017999
0.300000 0.076400 0.38042365 -0.00018899
0.320000 0.076400 0.39702789 -0.00019724
0.340000 0.076400 0.41206524 -0.00020471
0.360000 0.076400 0.42547636 -0.00021137
0.380000 0.076400 0.43720832 -0.00021720
0.400000 0.076400 0.44721482 -0.00022217
0.420000 0.076400 0.45545636 -0.00022626
0.440000 0.076400 0.46190043 -0.00022946
0.460000 0.076400 0.46652159 -0.00023176
0.480000 0.076400 0.46930160 -0.00023314
0.500000 0.076400 0.47022949 -0.00023360
0.520000 0.076400 0.46930160 -0.00023314
0.540000 0.076400 0.46652159 -0.00023176
0.560000 0.076400 0.46190043 -0.00022946
0.580000 0.076400 0.45545636 -0.00022626
0.600000 0.076400 0.44721482 -0.00022217
0.620000 0.076400 0.43720832 -0.00021720
0.640000 0.076400 0.42547636 -0.00021137
0.660000 0.076400 0.41206524 -0.00020471
0.680000 0.076400 0.39702789 -0.00019724
0.700000 0.076400 0.38042365 -0.00018899
0.720000 0.076400 0.36231805 -0.00017999
0.740000 0.076400 0.34278254 -0.00017029
0.760000 0.076400 0.32189423 -0.00015991
0.780000 0.076400 0.29973555 -0.00014890
0.800000 0.076400 0.27639396 -0.00013731
0.820000 0.076400 0.25196156 -0.00012517
0.840000 0.076400 0.22653478 -0.00011254
0.860000 0.076400 0.20021398 -0.00009946
0.880000 0.076400 0.17310302 -0.00008599
0.900000 0.076400 0.14530890 -0.00007219
0.920000 0.076400 0.11694132 -0.00005809
0.940000 0.076400 0.08811222 -0.00004377
0.960000 0.076400 0.05893538 -0.00002928
0.980000 0.076400 0.02952595 -0.00001467
1.000000 0.076400 0.00000000 -0.00000000
0.000000 0.076600 0.00000000 0.00000000
0.020000 0.076600 0.02946769 -0.00001468
0.040000 0.076600 0.05881909 -0.00002930
0.060000 0.076600 0.08793835 -0.00004380
0.080000 0.076600 0.11671056 -0.00005813
0.100000 0.076600 0.14502217 -0.00007223
0.120000 0.076600 0.17276144 -0.00008605
0.140000 0.076600 0.19981890 -0.00009953
0.160000 0.076600 0.22608777 -0.00011261
0.180000 0.076600 0.25146437 -0.00012525
0.200000 0.076600 0.27584856 -0.00013740
0.220000 0.076600 0.29914410 -0.00014900
0.240000 0.076600 0.32125905 -0.00016001
0.260000 0.076600 0.34210614 -0.00017040
0.280000 0.076600 0.36160309 -0.00018011
0.300000 0.076600 0.37967297 -0.00018911
0.320000 0.076600 0.39624444 -0.00019736
0.340000 0.076600 0.41125212 -0.00020484
0.360000 0.076600 0.42463678 -0.00021150
0.380000 0.076600 0.43634559 -0.00021734
0.400000 0.076600 0.44633234 -0.00022231
0.420000 0.076600 0.45455762 -0.00022641
0.440000 0.076600 0.46098897 -0.00022961
0.460000 0.076600 0.46560101 -0.00023191
0.480000 0.076600 0.46837554 -0.00023329
0.500000 0.076600 0.46930160 -0.00023375
0.520000 0.076600 0.46837554 -0.00023329
0.540000 0.076600 0.46560101 -0.00023191
0.560000 0.076600 0.46098897 -0.00022961
0.580000 0.076600 0.45455762 -0.00022641
0.600000 0.076600 0.44633234 -0.00022231
0.620000 0.076600 0.43634559 -0.00021734
0.640000 0.076600 0.42463678 -0.00021150
0.660000 0.076600 0.41125212 -0.00020484
0.680000 0.076600 0.39624444 -0.00019736
0.700000 0.076600 0.37967297 -0.00018911
0.720000 0.076600 0.36160309 -0.00018011
0.740000 0.076600 0.34210614 -0.00017040
0.760000 0.076600 0.32125905 -0.00016001
0.780000 0.076600 0.29914410 -0.00014900
0.800000 0.076600 0.27584856 -0.00013740
0.820000 0.076600 0.25146437 -0.00012525
0.840000 0.076600 0.22608777 -0.00011261
0.860000 0.076600 0.19981890 -0.00009953
0.880000 0.076600 0.17276144 -0.00008605
0.900000 0.076600 0.14502217 -0.00007223
0.920000 0.076600 0.11671056 -0.00005813
0.940000 0.076600 0.08793835 -0.00004380
0.960000 0.076600 0.05881909 -0.00002930
0.980000 0.076600 0.02946769 -0.00001468
1.000000 0.076600 0.00000000 -0.00000000
0.000000 0.076800 0.00000000 0.00000000
0.020000 0.076800 0.02940954 -0.00001469
0.040000 0.076800 0.05870302 -0.00002932
0.060000 0.076800 0.08776482 -0.00004383
0.080000 0.076800 0.11648026 -0.00005817
0.100000 0.076800 0.14473600 -0.00007228
0.120000 0.076800 0.17242053 -0.00008610
0.140000 0.076800 0.19942460 -0.00009959
0.160000 0.076800 0.22564164 -0.00011268
0.180000 0.076800 0.25096816 -0.00012533
0.200000 0.076800 0.27530423 -0.00013748
0.220000 0.076800 0.29855380 -0.00014909
0.240000 0.076800 0.32062512 -0.00016012
0.260000 0.076800 0.34143107 -0.00017051
0.280000 0.076800 0.36088955 -0.00018022
0.300000 0.076800 0.37892377 -0.00018923
0.320000 0.076800 0.39546254 -0.00019749
0.340000 0.076800 0.41044061 -0.00020497
0.360000 0.076800 0.42379886 -0.00021164
0.380000 0.076800 0.43548456 -0.00021747
0.400000 0.076800 0.44545161 -0.00022245
0.420000 0.076800 0.45366066 -0.00022655
0.440000 0.076800 0.46007932 -0.00022976
0.460000 0.076800 0.46468225 -0.00023206
0.480000 0.076800 0.46745130 -0.00023344
0.500000 0.076800 0.46837554 -0.00023390
0.520000 0.076800 0.46745130 -0.00023344
0.540000 0.076800 0.46468225 -0.00023206
0.560000 0.076800 0.46007932 -0.00022976
0.580000 0.076800 0.45366066 -0.00022655
0.600000 0.076800 0.44545161 -0.00022245
0.620000 0.076800 0.43548456 -0.00021747
0.640000 0.076800 0.42379886 -0.00021164
0.660000 0.076800 0.41044061 -0.00020497
0.680000 0.076800 0.39546254 -0.00019749
0.700000 0.076800 0.37892377 -0.00018923
0.720000 0.076800 0.36088955 -0.00018022
0.740000 0.076800 0.34143107 -0.00017051
0.760000 0.076800 0.32062512 -0.00016012
0.780000 0.076800 0.29855380 -0.00014909
0.800000 0.076800 0.27530423 -0.00013748
0.820000 0.076800 0.25096816 -0.00012533
0.840000 0.076800 0.22564164 -0.00011268
0.860000 0.076800 0.19942460 -0.00009959
0.880000 0.076800 0.17242053 -0.00008610
0.900000 0.076800 0.14473600 -0.00007228
0.920000 0.076800 0.11648026 -0.00005817
0.940000 0.076800 0.08776482 -0.00004383
0.960000 0.076800 0.05870302 -0.00002932
0.980000 0.076800 0.02940954 -0.00001469
1.000000 0.076800 0.00000000 -0.00000000
0.000000 0.077000 0.00000000 0.00000000
0.020000 0.077000 0.02935151 -0.00001470
0.040000 0.077000 0.05858718 -0.00002933
0.060000 0.077000 0.08759164 -0.00004386
0.080000 0.077000 0.11625041 -0.00005820
0.100000 0.077000 0.14445040 -0.00007232
0.120000 0.077000 0.17208030 -0.00008616
0.140000 0.077000 0.19903108 -0.00009965
0.160000 0.077000 0.22519638 -0.00011275
0.180000 0.077000 0.25047293 -0.00012541
0.200000 0.077000 0.27476098 -0.00013757
0.220000 0.077000 0.29796467 -0.00014919
0.240000 0.077000 0.31999244 -0.00016022
0.260000 0.077000 0.34075734 -0.00017061
0.280000 0.077000 0.36017742 -0.00018034
0.300000 0.077000 0.37817605 -0.00018935
0.320000 0.077000 0.39468219 -0.00019761
0.340000 0.077000 0.40963070 -0.00020510
0.360000 0.077000 0.42296259 -0.00021177
0.380000 0.077000 0.43462523 -0.00021761
0.400000 0.077000 0.44457261 -0.00022259
0.420000 0.077000 0.45276546 -0.00022669
0.440000 0.077000 0.45917146 -0.00022990
0.460000 0.077000 0.46376531 -0.00023220
0.480000 0.077000 0.46652890 -0.00023358
0.500000 0.077000 0.46745130 -0.00023405
0.520000 0.077000 0.46652890 -0.00023358
0.540000 0.077000 0.46376531 -0.00023220
0.560000 0.077000 0.45917146 -0.00022990
0.580000 0.077000 0.45276546 -0.00022669
0.600000 0.077000 0.44457261 -0.00022259
0.620000 0.077000 0.43462523 -0.00021761
0.640000 0.077000 0.42296259 -0.00021177
0.660000 0.077000 0.40963070 -0.00020510
0.680000 0.077000 0.39468219 -0.00019761
0.700000 0.077000 0.37817605 -0.00018935
0.720000 0.077000 0.36017742 -0.00018034
0.740000 0.077000 0.34075734 -0.00017061
0.760000 0.077000 0.31999244 -0.00016022
0.780000 0.077000 0.29796467 -0.00014919
0.800000 0.077000 0.27476098 -0.00013757
0.820000 0.077000 0.25047293 -0.00012541
0.840000 0.077000 0.22519638 -0.00011275
0.860000 0.077000 0.19903108 -0.00009965
0.880000 0.077000 0.17208030 -0.00008616
0.900000 0.077000 0.14445040 -0.00007232
0.920000 0.077000 0.11625041 -0.00005820
0.940000 0.077000 0.08759164 -0.00004386
0.960000 0.077000 0.05858718 -0.00002933
0.980000 0.077000 0.02935151 -0.00001470
1.000000 0.077000 0.00000000 -0.00000000
0.000000 0.077200 0.00000000 0.00000000
0.020000 0.077200 0.02929359 -0.00001470
0.040000 0.077200 0.05847157 -0.00002935
0.060000 0.077200 0.08741880 -0.00004388
0.080000 0.077200 0.11602102 -0.00005824
0.100000 0.077200 0.14416536 -0.00007237
0.120000 0.077200 0.17174074 -0.00008621
0.140000 0.077200 0.19863834 -0.00009971
0.160000 0.077200 0.22475201 -0.00011282
0.180000 0.077200 0.24997868 -0.00012549
0.200000 0.077200 0.27421880 -0.00013765
0.220000 0.077200 0.29737671 -0.00014928
0.240000 0.077200 0.31936101 -0.00016031
0.260000 0.077200 0.34008493 -0.00017072
0.280000 0.077200 0.35946669 -0.00018045
0.300000 0.077200 0.37742980 -0.00018946
0.320000 0.077200 0.39390337 -0.00019773
0.340000 0.077200 0.40882239 -0.00020522
0.360000 0.077200 0.42212797 -0.00021190
0.380000 0.077200 0.43376760 -0.00021775
0.400000 0.077200 0.44369535 -0.00022273
0.420000 0.077200 0.45187203 -0.00022683
0.440000 0.077200 0.45826539 -0.00023004
0.460000 0.077200 0.46285018 -0.00023234
0.480000 0.077200 0.46560831 -0.00023373
0.500000 0.077200 0.46652890 -0.00023419
0.520000 0.077200 0.46560831 -0.00023373
0.540000 0.077200 0.46285018 -0.00023234
0.560000 0.077200 0.45826539 -0.00023004
0.580000 0.077200 0.45187203 -0.00022683
0.600000 0.077200 0.44369535 -0.00022273
0.620000 0.077200 0.43376760 -0.00021775
0.640000 0.077200 0.42212797 -0.00021190
0.660000 0.077200 0.40882239 -0.00020522
0.680000 0.077200 0.39390337 -0.00019773
0.700000 0.077200 0.37742980 -0.00018946
0.720000 0.077200 0.35946669 -0.00018045
0.740000 0.077200 0.34008493 -0.00017072
0.760000 0.077200 0.31936101 -0.00016031
0.780000 0.077200 0.29737671 -0.00014928
0.800000 0.077200 0.27421880 -0.00013765
0.820000 0.077200 0.24997868 -0.00012549
0.840000 0.077200 0.22475201 -0.00011282
0.860000 0.077200 0.19863834 -0.00009971
0.880000 0.077200 0.17174074 -0.00008621
0.900000 0.077200 0.14416536 -0.00007237
0.920000 0.077200 0.11602102 -0.00005824
0.940000 0.077200 0.08741880 -0.00004388
0.960000 0.077200 0.05847157 -0.00002935
0.980000 0.077200 0.02929359 -0.00001471
1.000000 0.077200 0.00000000 -0.00000000
0.000000 0.077400 0.00000000 0.00000000
0.020000 0.077400 0.02923579 -0.00001471
0.040000 0.077400 0.05835619 -0.00002937
0.060000 0.077400 0.08724630 -0.00004391
0.080000 0.077400 0.11579208 -0.00005828
0.100000 0.077400 0.14388088 -0.00007241
0.120000 0.077400 0.17140185 -0.00008626
0.140000 0.077400 0.19824638 -0.00009977
0.160000 0.077400 0.22430851 -0.00011289
0.180000 0.077400 0.24948541 -0.00012556
0.200000 0.077400 0.27367770 -0.00013774
0.220000 0.077400 0.29678990 -0.00014937
0.240000 0.077400 0.31873082 -0.00016041
0.260000 0.077400 0.33941385 -0.00017082
0.280000 0.077400 0.35875737 -0.00018056
0.300000 0.077400 0.37668503 -0.00018958
0.320000 0.077400 0.39312610 -0.00019786
0.340000 0.077400 0.40801567 -0.00020535
0.360000 0.077400 0.42129499 -0.00021203
0.380000 0.077400 0.43291166 -0.00021788
0.400000 0.077400 0.44281981 -0.00022287
0.420000 0.077400 0.45098037 -0.00022697
0.440000 0.077400 0.45736110 -0.00023018
0.460000 0.077400 0.46193685 -0.00023249
0.480000 0.077400 0.46468954 -0.00023387
0.500000 0.077400 0.46560831 -0.00023433
0.520000 0.077400 0.46468954 -0.00023387
0.540000 0.077400 0.46193685 -0.00023249
0.560000 0.077400 0.45736110 -0.00023018
0.580000 0.077400 0.45098037 -0.00022697
0.600000 0.077400 0.44281981 -0.00022287
0.620000 0.077400 0.43291166 -0.00021788
0.640000 0.077400 0.42129499 -0.00021203
0.660000 0.077400 0.40801567 -0.00020535
0.680000 0.077400 0.39312610 -0.00019786
0.700000 0.077400 0.37668503 -0.00018958
0.720000 0.077400 0.35875737 -0.00018056
0.740000 0.077400 0.33941385 -0.00017082
0.760000 0.077400 0.31873082 -0.00016041
0.780000 0.077400 0.29678990 -0.00014937
0.800000 0.077400 0.27367770 -0.00013774
0.820000 0.077400 0.24948541 -0.00012556
0.840000 0.077400 0.22430851 -0.00011289
0.860000 0.077400 0.19824638 -0.00009977
0.880000 0.077400 0.17140185 -0.00008626
0.900000 0.077400 0.14388088 -0.00007241
0.920000 0.077400 0.11579208 -0.00005828
0.940000 0.077400 0.08724630 -0.00004391
0.960000 0.077400 0.05835619 -0.00002937
0.980000 0.077400 0.02923579 -0.00001471
1.000000 0.077400 0.00000000 -0.00000000
0.000000 0.077600 0.00000000 0.00000000
0.020000 0.077600 0.02917810 -0.00001472
0.040000 0.077600 0.05824104 -0.00002939
0.060000 0.077600 0.08707414 -0.00004394
0.080000 0.077600 0.11556359 -0.00005831
0.100000 0.077600 0.14359696 -0.00007246
0.120000 0.077600 0.17106363 -0.00008632
0.140000 0.077600 0.19785518 -0.00009984
0.160000 0.077600 0.22386589 -0.00011296
0.180000 0.077600 0.24899310 -0.00012564
0.200000 0.077600 0.27313766 -0.00013782
0.220000 0.077600 0.29620426 -0.00014946
0.240000 0.077600 0.31810188 -0.00016051
0.260000 0.077600 0.33874409 -0.00017093
0.280000 0.077600 0.35804944 -0.00018067
0.300000 0.077600 0.37594173 -0.00018970
0.320000 0.077600 0.39235035 -0.00019798
0.340000 0.077600 0.40721054 -0.00020547
0.360000 0.077600 0.42046366 -0.00021216
0.380000 0.077600 0.43205740 -0.00021801
0.400000 0.077600 0.44194601 -0.00022300
0.420000 0.077600 0.45009046 -0.00022711
0.440000 0.077600 0.45645861 -0.00023032
0.460000 0.077600 0.46102532 -0.00023263
0.480000 0.077600 0.46377258 -0.00023401
0.500000 0.077600 0.46468954 -0.00023448
0.520000 0.077600 0.46377258 -0.00023401
0.540000 0.077600 0.46102532 -0.00023263
0.560000 0.077600 0.45645861 -0.00023032
0.580000 0.077600 0.45009046 -0.00022711
0.600000 0.077600 0.44194601 -0.00022300
0.620000 0.077600 0.43205740 -0.00021801
0.640000 0.077600 0.42046366 -0.00021216
0.660000 0.077600 0.40721054 -0.00020547
0.680000 0.077600 0.39235035 -0.00019798
0.700000 0.077600 0.37594173 -0.00018970
0.720000 0.077600 0.35804944 -0.00018067
0.740000 0.077600 0.33874409 -0.00017093
0.760000 0.077600 0.31810188 -0.00016051
0.780000 0.077600 0.29620426 -0.00014946
0.800000 0.077600 0.27313766 -0.00013782
0.820000 0.077600 0.24899310 -0.00012564
0.840000 0.077600 0.22386589 -0.00011296
0.860000 0.077600 0.19785518 -0.00009984
0.880000 0.077600 0.17106363 -0.00008632
0.900000 0.077600 0.14359696 -0.00007246
0.920000 0.077600 0.11556359 -0.00005831
0.940000 0.077600 0.08707414 -0.00004394
0.960000 0.077600 0.05824104 -0.00002939
0.980000 0.077600 0.02917810 -0.00001472
1.000000 0.077600 0.00000000 -0.00000000
0.000000 0.077800 0.00000000 0.00000000
0.020000 0.077800 0.02912052 -0.00001473
0.040000 0.077800 0.05812612 -0.00002941
0.060000 0.077800 0.08690232 -0.00004396
0.080000 0.077800 0.11533555 -0.00005835
0.100000 0.077800 0.14331361 -0.00007250
0.120000 0.077800 0.17072607 -0.00008637
0.140000 0.077800 0.19746476 -0.00009990
0.160000 0.077800 0.22342414 -0.00011303
0.180000 0.077800 0.24850177 -0.00012571
0.200000 0.077800 0.27259868 -0.00013790
0.220000 0.077800 0.29561977 -0.00014955
0.240000 0.077800 0.31747418 -0.00016061
0.260000 0.077800 0.33807566 -0.00017103
0.280000 0.077800 0.35734291 -0.00018078
0.300000 0.077800 0.37519990 -0.00018981
0.320000 0.077800 0.39157614 -0.00019809
0.340000 0.077800 0.40640701 -0.00020560
0.360000 0.077800 0.41963397 -0.00021229
0.380000 0.077800 0.43120484 -0.00021814
0.400000 0.077800 0.44107393 -0.00022313
0.420000 0.077800 0.44920231 -0.00022725
0.440000 0.077800 0.45555789 -0.00023046
0.460000 0.077800 0.46011559 -0.00023277
0.480000 0.077800 0.46285743 -0.00023415
0.500000 0.077800 0.46377258 -0.00023462
0.520000 0.077800 0.46285743 -0.00023415
0.540000 0.077800 0.46011559 -0.00023277
0.560000 0.077800 0.45555789 -0.00023046
0.580000 0.077800 0.44920231 -0.00022725
0.600000 0.077800 0.44107393 -0.00022313
0.620000 0.077800 0.43120484 -0.00021814
0.640000 0.077800 0.41963397 -0.00021229
0.660000 0.077800 0.40640701 -0.00020560
0.680000 0.077800 0.39157614 -0.00019809
0.700000 0.077800 0.37519990 -0.00018981
0.720000 0.077800 0.35734291 -0.00018078
0.740000 0.077800 0.33807566 -0.00017103
0.760000 0.077800 0.31747418 -0.00016061
0.780000 0.077800 0.29561977 -0.00014955
0.800000 0.077800 0.27259868 -0.00013790
0.820000 0.077800 0.24850177 -0.00012571
0.840000 0.077800 0.22342414 -0.00011303
0.860000 0.077800 0.19746476 -0.00009990
0.880000 0.077800 0.17072607 -0.00008637
0.900000 0.077800 0.14331361 -0.00007250
0.920000 0.077800 0.11533555 -0.00005835
0.940000 0.077800 0.08690232 -0.00004396
0.960000 0.077800 0.05812612 -0.00002941
0.980000 0.077800 0.02912052 -0.00001473
1.000000 0.077800 0.00000000 -0.00000000
0.000000 0.078000 0.00000000 0.00000000
0.020000 0.078000 0.02906306 -0.00001474
0.040000 0.078000 0.05801142 -0.00002942
0.060000 0.078000 0.08673083 -0.00004399
0.080000 0.078000 0.11510796 -0.00005838
0.100000 0.078000 0.14303081 -0.00007254
0.120000 0.078000 0.17038918 -0.00008642
0.140000 0.078000 0.19707511 -0.00009995
0.160000 0.078000 0.22298327 -0.00011309
0.180000 0.078000 0.24801141 -0.00012579
0.200000 0.078000 0.27206077 -0.00013799
0.220000 0.078000 0.29503643 -0.00014964
0.240000 0.078000 0.31684771 -0.00016070
0.260000 0.078000 0.33740854 -0.00017113
0.280000 0.078000 0.35663778 -0.00018088
0.300000 0.078000 0.37445952 -0.00018992
0.320000 0.078000 0.39080345 -0.00019821
0.340000 0.078000 0.40560506 -0.00020572
0.360000 0.078000 0.41880592 -0.00021241
0.380000 0.078000 0.43035395 -0.00021827
0.400000 0.078000 0.44020357 -0.00022327
0.420000 0.078000 0.44831591 -0.00022738
0.440000 0.078000 0.45465895 -0.00023060
0.460000 0.078000 0.45920766 -0.00023291
0.480000 0.078000 0.46194408 -0.00023429
0.500000 0.078000 0.46285743 -0.00023476
